ID,race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
7558,3,57,1,2,1,2,IE,4,2,4,3,4,2,3,2,4,2,2,2,3,3,4,4,2,2,1,2,1,5,1,4,2,4,2,4,4,5,1,2,3,4,2,3,3,3,3,4,2,5,5,5,2,4,2,1,2,3
7559,13,49,1,1,2,2,US,4,2,5,3,4,2,5,2,4,2,1,4,3,2,2,1,2,1,2,2,2,4,1,4,3,4,1,4,4,4,4,1,5,1,5,1,5,1,4,4,4,2,5,1,5,1,5,2,3,4
7560,13,38,1,2,1,1,US,1,3,3,5,4,4,2,4,2,4,5,5,4,1,4,5,4,3,5,5,1,2,3,4,3,5,2,3,5,4,1,4,4,4,2,5,4,2,5,5,1,1,5,1,5,1,5,1,5,5
7561,3,65,1,1,1,1,US,3,2,5,3,3,2,2,3,3,3,4,4,4,2,3,3,3,4,4,4,1,5,1,5,1,3,2,5,4,3,5,2,5,3,2,4,5,2,5,5,5,1,3,1,3,3,5,5,5,4
7562,13,21,2,2,1,2,AL,2,2,4,4,5,1,3,4,4,3,3,3,3,3,1,2,1,3,3,3,3,3,1,5,2,5,2,3,5,5,4,1,3,1,5,2,5,1,4,5,5,4,5,3,5,1,5,3,4,5
7563,13,15,1,2,1,1,GB,5,3,5,3,5,2,5,3,5,4,4,3,5,2,2,2,4,2,4,3,2,4,3,3,2,3,1,4,4,4,3,4,4,4,3,3,3,2,2,4,5,2,5,2,3,1,4,5,4,3
7565,3,27,2,1,1,2,MX,4,5,3,2,5,2,4,3,5,5,4,2,4,1,4,4,4,1,4,2,4,3,1,5,2,4,1,2,4,5,5,4,5,3,2,1,4,4,3,3,4,1,5,1,5,1,5,5,4,4
7566,1,28,1,2,1,1,US,3,3,3,3,5,2,4,4,4,4,5,1,5,2,4,5,5,5,5,4,2,4,3,4,2,3,2,3,4,5,3,2,5,2,4,1,5,3,4,4,4,3,5,2,4,3,5,5,5,5
7567,5,39,2,1,2,5,SA,3,4,3,3,4,2,1,5,2,5,5,2,5,2,4,5,3,3,4,4,4,3,1,5,1,5,4,5,5,5,2,2,4,4,2,2,2,2,2,2,4,2,5,2,4,1,4,2,4,4
7568,3,30,2,2,1,1,US,2,2,4,4,3,4,2,5,2,5,3,3,4,2,5,4,5,5,5,4,2,5,4,4,2,4,2,4,4,4,2,2,2,4,1,4,3,3,2,3,3,2,5,2,4,1,4,3,4,4
7569,3,19,2,2,1,1,CH,1,3,3,5,1,2,1,5,2,5,2,4,4,4,4,4,4,3,3,2,3,4,2,2,2,4,2,4,3,2,2,4,4,4,3,4,2,4,2,2,4,1,4,2,3,2,4,4,4,3
7570,13,20,2,2,1,1,TR,2,4,2,4,2,4,2,2,4,4,4,2,4,4,4,5,4,4,4,4,2,3,4,3,3,3,2,3,4,3,4,4,5,3,3,4,3,3,4,4,3,2,4,2,4,2,5,3,4,4
7571,3,27,1,2,1,1,GB,1,3,4,3,3,3,3,3,4,4,5,2,5,1,4,4,5,4,4,5,1,4,1,5,2,5,2,4,5,5,1,4,2,4,2,4,4,4,3,3,3,1,5,3,5,2,5,2,5,4
7572,3,24,1,2,1,5,US,3,1,4,3,5,1,5,4,2,4,4,2,5,3,2,3,5,3,4,2,1,5,1,5,1,5,1,5,5,5,5,3,5,1,5,1,5,1,5,5,5,1,4,1,5,1,4,5,5,5
7573,3,15,2,2,1,1,US,2,3,4,1,4,2,3,2,5,3,5,5,4,3,5,5,5,4,4,4,3,5,4,4,2,3,3,3,5,4,4,4,4,3,3,3,4,4,4,4,4,1,5,1,4,1,4,4,4,5
7574,3,30,2,2,1,1,IT,2,3,3,3,3,3,2,3,3,3,5,1,4,5,4,3,5,5,2,5,4,5,2,5,2,4,2,4,5,3,2,4,3,5,3,2,3,3,3,2,5,1,5,1,3,1,4,4,5,5
7575,3,31,1,2,1,2,GB,4,2,5,3,4,1,4,4,4,3,2,4,3,4,1,2,1,1,1,2,1,5,1,5,1,3,1,5,5,4,3,4,4,2,1,2,4,2,4,3,5,1,4,1,4,1,5,4,5,5
7576,3,54,1,2,1,1,US,3,3,3,3,5,1,5,2,5,4,2,4,4,4,2,2,3,2,3,2,2,5,3,3,2,2,1,4,3,5,3,5,1,3,1,5,1,1,3,3,5,1,5,1,5,1,4,4,5,5
7577,13,26,1,2,1,1,US,2,4,5,3,2,2,3,4,4,4,3,5,3,4,1,2,2,2,2,1,1,5,2,5,1,5,1,5,5,5,5,2,5,1,4,1,3,3,3,4,3,1,5,1,3,1,4,2,3,3
7578,3,25,2,2,1,1,TR,5,2,5,1,5,2,5,2,5,1,2,5,1,4,3,2,4,3,1,1,4,4,1,5,1,5,1,4,5,4,4,5,3,2,2,2,3,1,2,4,3,1,5,2,4,1,5,1,3,4
7579,6,16,1,2,1,1,US,2,1,5,2,4,2,5,3,3,2,4,3,4,3,2,2,2,1,2,3,5,5,1,5,1,5,1,5,5,5,3,5,5,2,3,3,4,3,4,4,5,1,1,3,4,1,5,4,4,5
7580,1,35,1,1,1,1,US,3,1,5,1,4,1,3,2,5,2,2,3,3,3,3,3,4,3,4,2,1,5,2,2,2,2,2,2,2,4,5,2,5,4,1,3,5,1,3,4,5,2,5,2,4,1,4,4,4,5
7581,4,21,2,1,1,1,IN,3,2,1,2,4,2,1,5,1,5,5,3,5,4,5,5,5,4,5,4,5,1,3,4,5,5,5,2,2,3,1,5,1,4,3,5,5,4,1,2,3,1,3,2,5,2,4,1,2,5
7582,3,18,1,2,2,1,US,1,5,1,5,1,4,1,5,1,5,5,1,5,1,1,1,1,2,4,5,5,1,4,1,5,1,5,2,1,1,3,4,4,4,1,4,4,2,4,4,5,1,5,1,5,1,4,5,4,5
7583,3,23,1,1,1,1,NZ,3,2,4,2,3,3,4,2,5,2,3,4,4,3,3,1,2,2,2,2,2,5,2,4,2,2,2,4,3,4,5,3,3,2,2,2,3,2,4,3,3,2,5,1,5,1,4,3,5,5
7584,3,56,1,1,1,1,US,2,5,2,5,2,2,3,4,2,5,2,2,4,2,2,2,2,2,2,4,2,4,1,4,2,4,2,4,4,2,4,4,4,2,3,2,4,2,4,4,5,1,5,1,4,1,5,5,4,5
7585,3,26,1,2,1,1,IE,3,3,4,2,4,3,4,2,2,2,1,5,1,4,2,3,2,1,1,2,1,4,1,5,2,5,2,4,5,4,2,4,4,4,2,4,2,2,2,4,4,1,5,1,4,2,4,4,4,5
7586,3,15,1,1,1,1,US,1,2,1,3,4,2,1,3,4,5,3,3,3,1,4,4,4,3,4,1,4,1,3,2,5,3,5,2,3,2,4,3,5,2,3,3,4,1,5,4,4,4,5,1,5,1,4,4,5,5
7587,5,23,2,1,1,1,IR,3,5,2,3,1,4,1,2,5,5,5,4,5,2,4,4,5,4,4,2,4,4,1,3,3,5,2,3,3,4,2,2,2,2,1,3,4,5,4,3,3,2,2,2,2,4,4,4,4,1
7589,11,37,2,2,2,1,PH,1,5,3,4,3,3,1,4,1,5,3,3,4,3,3,2,3,3,3,2,3,4,3,3,2,3,3,4,3,3,4,1,3,3,5,3,3,3,5,5,2,3,4,3,3,4,4,1,4,3
7590,3,54,1,1,2,2,PH,4,2,5,2,5,1,5,2,5,2,1,5,1,5,1,1,1,1,2,1,2,4,3,4,2,3,2,4,4,5,5,2,5,1,4,2,4,1,5,5,5,1,5,1,5,1,5,5,5,5
7591,3,22,1,2,1,2,US,3,2,4,2,4,2,4,4,2,4,5,3,5,3,3,4,3,3,4,3,1,5,1,5,1,5,1,5,5,4,5,1,5,1,5,1,5,1,5,5,3,3,3,3,3,3,5,3,4,3
7592,3,55,1,2,1,1,US,1,5,1,5,1,5,2,5,1,5,4,2,5,1,4,4,4,3,2,5,1,2,1,5,4,5,3,5,5,3,4,3,5,4,2,2,3,1,2,4,3,4,4,4,3,1,2,4,4,3
7593,3,24,1,1,1,2,CA,1,5,1,5,1,5,1,5,1,4,1,5,2,3,2,1,1,1,2,2,5,2,3,1,5,1,5,1,1,1,2,4,3,5,1,5,1,5,1,5,3,4,2,3,2,4,4,3,2,3
7594,11,14,1,2,1,2,MY,1,5,5,5,5,5,1,1,1,5,5,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,1,5,1,1,1,1,1,5,5,5,1,1,1,5,1,1,5,1,1
7595,11,20,2,1,1,1,PH,4,2,5,4,3,2,4,2,1,3,4,3,4,4,3,5,2,2,2,3,4,5,3,4,3,4,2,4,4,4,3,1,3,3,2,2,4,3,3,3,4,2,5,3,4,1,4,4,4,4
7596,1,13,2,1,1,1,US,2,1,2,3,2,3,5,4,2,2,4,4,2,1,4,4,4,4,5,4,3,2,3,3,3,3,2,3,3,3,3,4,3,3,3,5,2,3,3,3,5,2,5,4,4,1,2,5,3,5
7597,3,42,1,2,1,1,US,2,4,5,2,2,2,2,4,3,3,5,3,4,2,4,4,4,5,4,5,2,4,2,3,4,3,3,2,2,4,2,5,4,4,2,5,4,3,2,4,5,2,3,2,4,2,4,4,5,4
7598,1,15,1,2,2,1,AU,2,3,4,4,4,2,5,2,3,4,4,3,4,2,4,4,4,4,4,3,1,4,3,5,2,4,2,4,5,3,3,5,3,4,1,4,2,4,2,3,4,2,5,2,3,1,4,4,4,3
7599,3,46,1,1,1,1,US,4,2,1,4,2,4,2,4,2,5,1,5,1,5,3,2,2,1,5,1,3,1,2,4,3,3,3,2,4,4,5,2,4,1,2,4,3,5,4,5,4,2,4,1,5,2,5,4,3,4
7600,11,26,1,1,1,1,PH,3,2,4,4,4,1,4,4,4,3,3,4,2,4,2,4,2,4,2,4,2,4,1,5,1,4,2,3,4,4,3,1,4,2,4,2,4,2,4,4,2,2,4,2,4,2,4,2,4,4
7601,4,21,1,2,1,5,US,3,1,5,1,5,1,4,5,1,3,5,3,5,5,3,3,1,1,4,2,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,4,2,4,1,4,1,4,4,4,4
7602,1,43,1,1,1,1,US,3,4,5,2,5,2,5,4,4,2,1,5,2,4,1,1,3,2,1,2,4,4,2,2,4,4,4,2,2,3,5,2,4,3,2,4,2,1,2,4,4,1,4,2,4,2,5,2,2,5
7603,3,35,1,2,1,2,CA,5,1,5,2,5,1,5,2,5,2,2,4,4,5,2,2,2,1,2,1,1,5,1,4,2,4,1,4,5,4,4,4,4,1,3,3,4,2,4,2,5,2,5,1,4,1,5,5,3,4
7604,11,17,2,2,1,1,US,3,2,4,5,5,3,5,5,3,1,5,2,4,2,1,2,5,3,4,4,3,5,2,3,3,3,2,5,3,4,5,3,4,2,5,2,5,1,5,4,3,3,4,2,4,2,5,3,4,4
7605,3,40,1,1,1,2,CA,3,1,4,3,4,1,4,3,3,3,4,3,5,3,3,3,3,3,5,3,1,4,3,3,3,3,1,4,3,3,4,2,4,2,3,1,5,1,4,4,4,1,5,1,4,1,4,5,4,5
7606,5,18,1,2,1,5,US,3,3,2,3,2,4,4,4,3,3,3,4,4,3,2,3,4,4,4,4,3,3,1,3,2,3,3,4,4,4,3,2,5,2,3,4,3,3,3,3,1,2,3,1,4,1,4,2,4,4
7607,3,23,2,1,1,1,BR,3,4,2,5,3,1,1,5,3,5,5,4,5,5,5,5,5,5,5,5,4,2,5,2,2,2,5,2,2,2,4,1,5,3,2,5,3,3,4,3,5,1,5,1,5,1,5,5,5,5
7608,3,20,1,1,1,1,AU,1,5,2,5,2,2,2,5,2,5,1,5,2,5,2,1,3,1,1,1,2,4,1,4,3,3,2,3,3,3,2,1,5,2,2,4,5,3,4,4,4,1,5,1,5,1,5,4,5,5
7609,11,51,2,2,1,1,PH,1,1,5,5,5,1,1,5,5,1,1,5,1,3,1,1,1,1,2,1,1,5,1,5,1,5,1,5,5,5,5,4,4,1,5,2,5,1,5,1,4,1,5,1,5,1,5,1,5,5
7610,3,31,2,2,1,1,US,3,1,4,5,1,1,1,5,1,5,5,1,5,1,3,3,2,3,4,3,1,5,1,4,2,5,1,3,4,3,3,3,4,1,3,5,5,3,5,3,1,5,3,3,1,3,1,1,3,1
7611,1,21,2,1,1,1,BR,2,3,3,4,3,4,3,4,2,4,4,3,4,3,3,2,4,1,4,3,1,4,2,4,2,4,2,4,3,5,5,2,5,2,3,3,3,3,3,4,5,1,4,2,4,1,5,4,5,5
7612,13,19,2,2,1,1,PK,3,5,3,3,1,5,1,2,5,5,2,3,3,3,3,3,5,5,5,2,5,3,2,4,1,4,2,3,4,4,3,3,2,2,1,5,4,4,2,3,2,4,2,5,3,3,4,2,4,3
7613,3,24,1,1,1,5,US,3,2,3,4,4,2,2,3,3,4,3,4,3,2,3,2,2,1,4,2,2,3,2,3,3,3,3,2,2,3,4,4,4,3,2,3,4,3,4,3,4,2,5,2,4,1,3,3,3,5
7614,3,27,1,2,2,1,AU,2,3,2,3,5,2,4,5,3,5,3,3,2,3,1,3,5,3,5,2,2,4,1,4,2,2,2,5,1,5,4,4,3,3,4,2,4,1,5,3,5,1,5,1,4,1,5,5,5,3
7615,3,24,1,2,1,1,NZ,3,3,3,3,4,2,3,4,2,3,4,3,4,4,3,3,3,2,4,2,1,4,3,4,2,4,3,4,4,4,5,4,4,3,2,4,4,4,4,4,4,1,4,2,4,2,4,2,4,4
7616,3,43,1,1,1,1,US,2,4,3,4,2,4,2,4,2,5,2,4,2,3,3,1,2,1,1,2,2,2,2,4,3,3,3,3,4,3,2,2,4,2,2,4,3,2,2,4,2,2,4,2,3,2,4,3,4,3
7617,3,21,1,2,1,5,US,1,5,1,5,2,4,1,4,1,5,5,2,4,1,4,5,4,5,5,5,1,1,3,3,4,3,3,4,4,2,2,1,3,4,1,3,3,3,4,5,2,2,5,1,3,1,2,1,5,5
7618,1,18,1,1,1,1,BR,4,1,5,3,5,2,5,2,4,2,2,4,1,4,4,2,4,3,2,2,4,5,4,4,3,3,1,3,3,3,4,4,4,2,1,4,3,3,1,3,4,2,4,1,4,1,5,4,4,4
7619,3,18,2,2,1,5,BR,3,3,3,4,3,4,1,3,3,3,3,5,5,5,4,3,5,5,3,5,1,5,3,5,2,5,2,4,4,3,1,4,2,4,1,5,3,4,2,1,3,3,4,1,4,1,3,3,4,3
7620,3,16,1,2,1,1,AU,2,5,1,5,1,1,1,5,1,5,5,2,5,2,4,5,4,3,2,4,1,4,1,5,1,5,1,5,5,3,4,5,5,3,2,3,3,3,3,3,4,1,5,2,2,3,5,3,5,4
7621,3,25,2,1,1,1,BR,1,5,4,5,3,5,2,4,3,3,2,2,4,2,4,3,4,3,3,3,4,4,2,3,3,3,2,3,3,3,3,4,4,4,2,3,4,2,2,3,3,1,5,2,3,3,4,2,4,3
7622,11,14,1,1,1,1,US,3,5,5,5,3,5,3,5,5,5,5,5,5,1,1,2,5,3,5,5,1,5,5,4,2,5,1,5,1,1,5,5,5,5,1,3,1,5,1,1,5,5,5,5,3,4,5,5,5,3
7623,3,34,2,2,1,5,NZ,1,3,3,5,3,2,3,3,1,3,4,2,4,2,3,4,3,2,4,4,1,5,1,5,1,3,1,5,5,3,3,3,3,3,3,3,5,3,3,2,4,3,3,3,1,4,3,4,4,1
7624,3,32,1,2,1,1,AU,3,3,4,3,4,2,2,3,4,2,2,3,3,3,2,2,2,3,3,3,1,4,3,5,2,3,2,3,5,3,3,4,1,2,1,4,2,3,1,3,4,1,3,1,5,2,5,4,5,5
7625,1,25,2,2,1,1,BR,5,3,2,1,5,1,5,2,3,4,1,5,1,1,1,4,5,5,1,5,1,5,4,3,1,5,1,4,3,3,1,4,4,5,1,2,1,5,1,3,5,2,5,1,3,1,5,4,5,5
7626,4,21,2,2,1,1,US,4,4,4,1,5,5,3,5,2,4,3,5,5,3,3,3,4,2,3,4,3,4,1,4,1,5,3,3,5,3,3,4,5,2,3,5,3,1,3,3,2,5,4,4,4,1,2,1,3,5
7627,13,23,1,1,1,1,US,2,2,1,4,4,2,1,5,5,5,1,5,2,5,1,1,1,1,5,1,5,1,4,1,5,1,5,4,1,4,5,1,4,3,2,5,4,1,3,5,5,1,4,2,4,4,5,5,5,4
7628,11,45,1,2,1,5,GB,3,1,4,2,5,2,4,4,5,2,2,4,3,5,1,2,2,3,2,1,2,4,3,4,2,3,2,4,4,4,4,1,4,2,4,1,4,2,5,4,5,1,5,1,3,1,5,5,4,4
7629,3,40,1,2,2,1,GB,2,3,4,4,4,2,2,4,2,2,4,2,4,2,5,4,4,4,2,4,1,5,1,5,1,5,1,5,5,4,2,5,4,4,1,5,2,3,2,2,2,2,4,2,4,1,4,3,4,4
7630,3,20,2,2,1,2,NO,2,2,4,3,4,3,4,3,3,4,1,4,2,4,4,2,2,2,2,2,2,4,1,4,1,4,2,5,3,3,3,4,3,4,2,4,3,3,2,3,4,3,5,2,3,2,4,3,5,3
7631,3,15,2,2,1,1,SE,4,1,4,1,5,1,4,1,5,2,3,2,5,1,3,4,5,4,5,4,4,4,2,2,2,3,1,2,4,4,1,5,3,5,1,5,4,3,1,4,4,2,4,2,4,1,5,3,5,4
7632,13,27,2,1,1,1,IN,2,4,4,3,4,4,3,3,4,3,5,3,2,3,3,3,4,4,2,3,4,5,2,4,2,5,4,3,4,4,3,3,4,4,3,3,2,3,3,4,2,2,3,2,4,2,4,2,3,4
7633,3,23,2,1,2,2,NL,1,4,1,5,1,4,1,5,1,5,2,5,1,5,2,1,2,1,2,2,4,1,1,1,2,1,5,3,1,2,4,2,4,2,1,2,3,2,4,5,5,1,2,1,5,4,5,5,5,4
7634,4,33,2,1,1,2,IN,4,2,5,5,5,3,5,1,5,1,1,4,5,2,1,1,5,1,1,5,5,5,1,5,1,5,1,4,5,5,5,4,5,1,5,5,5,1,5,5,2,1,5,1,4,1,5,1,5,5
7635,13,20,1,2,1,5,US,4,1,5,1,5,1,5,3,1,3,4,2,4,1,1,1,3,2,2,4,1,3,1,4,1,5,1,4,4,3,3,2,3,1,3,3,5,1,3,4,3,1,5,1,3,1,4,1,3,4
7636,3,31,1,2,1,2,CA,1,2,1,3,4,1,1,3,3,5,5,1,5,1,2,4,5,5,5,5,4,3,4,4,4,3,4,3,4,4,5,2,5,2,4,2,4,2,1,3,5,1,5,1,5,1,5,5,5,5
7637,11,13,1,2,2,5,AU,3,2,4,4,4,1,4,4,2,3,3,3,4,2,1,3,5,4,3,3,2,4,3,4,1,4,2,5,4,3,2,4,5,2,2,3,4,3,3,3,5,2,5,1,3,1,4,4,4,5
7638,3,37,1,1,1,2,AU,2,3,4,3,4,3,3,3,2,5,3,5,3,3,4,3,2,2,3,2,1,5,1,4,1,5,1,3,5,3,4,4,4,1,3,3,4,1,4,4,4,1,5,3,5,1,4,1,5,5
7639,3,30,1,2,1,1,AU,2,2,3,3,4,3,3,5,1,4,3,2,4,2,3,2,4,4,4,4,1,4,4,4,2,3,2,4,4,2,4,4,4,5,2,4,4,1,3,5,4,2,4,2,3,2,4,3,5,4
7640,4,33,2,1,2,1,IN,2,2,4,5,5,4,5,1,1,4,4,3,5,3,5,3,3,3,1,3,4,5,3,1,1,1,1,4,5,1,5,4,4,3,3,1,5,4,5,5,3,5,1,5,5,1,4,3,4,3
7641,3,45,1,1,1,2,GB,2,1,5,2,1,1,1,5,1,5,5,1,5,1,5,5,5,5,5,5,2,2,4,3,3,4,3,2,3,3,1,3,1,3,5,5,5,1,3,5,3,3,5,3,2,1,3,1,5,2
7642,3,20,2,1,1,1,ES,1,4,3,4,4,4,2,4,5,5,2,4,4,3,1,2,2,1,1,5,4,3,2,3,2,4,2,4,4,3,2,2,3,4,3,5,3,3,4,4,5,2,3,1,4,4,4,5,5,4
7643,13,45,2,2,1,1,ZA,4,1,3,3,5,1,1,3,2,5,2,5,5,4,3,5,3,3,5,3,3,3,4,5,5,5,3,3,5,3,5,3,5,2,3,3,5,3,3,2,4,2,5,3,5,1,3,3,5,4
7644,3,18,1,1,1,5,GB,1,4,2,4,2,3,1,5,2,5,2,4,3,2,4,2,4,3,3,3,4,2,3,2,3,2,4,2,2,3,4,2,3,2,2,4,3,2,3,4,4,2,5,2,5,1,4,4,5,4
7645,3,30,1,2,1,1,AU,3,1,3,2,5,2,5,3,4,2,4,2,5,4,4,4,3,4,5,3,2,4,4,4,2,4,2,4,3,2,3,4,3,4,2,4,3,3,3,4,3,3,2,3,4,3,4,2,4,4
7646,13,18,1,2,1,1,IN,1,5,4,4,2,5,2,1,5,5,1,5,4,4,5,5,4,4,5,3,2,4,4,3,1,2,4,4,3,3,1,5,4,2,4,5,4,4,3,2,4,5,4,2,5,2,5,1,3,5
7647,3,48,1,1,1,1,US,3,4,4,5,5,3,3,5,3,5,1,5,5,4,3,3,2,3,3,3,3,4,5,5,5,3,3,3,4,5,4,5,5,5,3,5,4,5,2,4,3,4,5,4,4,2,3,3,5,5
7648,6,42,2,2,1,1,KE,2,2,4,4,5,2,3,5,1,4,3,3,4,3,4,2,3,3,3,3,1,3,1,5,1,4,1,5,5,5,5,1,5,1,5,1,5,1,5,4,3,2,3,2,5,1,4,3,5,3
7649,3,38,1,1,1,1,AU,1,5,1,5,1,5,1,5,1,5,5,1,5,2,5,4,1,2,2,4,1,2,1,2,1,5,2,2,2,1,5,4,5,2,1,5,4,2,2,5,4,1,4,1,4,2,5,4,4,4
7650,3,43,1,1,1,1,GB,3,2,5,2,4,2,3,3,3,2,3,3,4,3,3,3,2,1,3,2,1,5,1,4,2,4,2,5,4,5,4,1,4,1,2,1,4,1,4,5,4,4,4,3,3,2,3,2,5,3
7651,3,39,1,1,2,1,US,2,4,2,4,3,1,2,3,2,4,4,4,5,2,2,4,4,3,4,2,4,3,4,2,3,4,3,4,2,3,3,4,4,5,1,5,2,4,2,2,4,2,5,2,4,1,4,4,5,4
7652,3,30,2,1,2,1,PL,2,1,2,3,5,1,2,1,2,2,4,2,4,1,5,5,4,4,5,5,4,2,5,5,2,4,4,2,5,4,2,4,5,4,1,4,5,4,2,5,5,1,5,1,5,1,5,5,5,5
7653,11,18,2,2,1,1,PH,3,1,5,4,4,1,5,3,3,3,3,5,4,1,4,5,4,4,4,5,1,5,4,5,2,5,1,4,5,5,4,5,4,4,4,4,3,2,4,5,3,2,4,3,3,2,4,2,2,4
7654,8,25,1,1,1,1,CA,1,5,1,5,2,5,1,5,1,5,3,3,5,2,3,2,4,4,3,4,3,1,3,3,5,3,5,1,3,3,2,5,4,5,2,3,3,4,2,3,2,3,3,3,3,4,3,4,5,3
7655,4,23,2,2,1,1,IN,2,2,4,2,4,1,4,2,4,2,4,2,4,3,4,2,3,2,2,3,4,4,2,4,2,4,1,3,4,3,3,2,4,2,3,4,2,3,3,3,2,3,4,2,2,2,4,2,3,3
7657,6,36,2,1,1,2,EG,2,2,3,4,3,2,2,4,3,4,2,2,3,4,2,2,2,2,2,2,3,2,2,3,3,3,4,3,3,3,3,3,4,2,2,3,3,2,3,3,4,2,4,2,4,2,5,2,3,5
7658,13,18,1,2,1,1,GB,1,5,1,5,1,5,1,4,3,4,3,3,3,4,3,3,2,1,3,4,4,2,3,3,4,2,4,1,2,3,3,2,3,1,3,2,4,3,3,2,2,1,4,3,5,1,3,1,4,5
7659,13,19,2,2,1,1,IN,3,4,3,2,3,3,2,4,4,3,4,4,4,3,4,4,5,3,4,3,2,4,1,5,2,4,2,4,5,3,4,1,3,1,4,2,5,3,4,3,4,3,3,2,4,2,5,3,4,3
7660,9,19,1,1,1,2,TH,3,2,3,2,3,2,2,2,3,5,3,3,4,3,3,4,3,3,4,4,3,3,5,4,4,2,4,2,2,2,2,3,2,2,3,4,3,4,2,2,2,4,1,3,2,4,2,2,3,1
7661,1,21,2,1,1,1,US,1,4,2,3,3,2,2,3,2,5,2,3,4,1,2,2,3,4,2,4,2,5,3,2,4,5,1,3,4,4,3,3,5,3,2,4,5,4,3,5,5,1,4,1,5,1,5,4,5,5
7662,4,19,2,2,1,1,IN,3,1,4,4,2,4,2,2,2,4,4,5,4,3,5,5,4,4,4,4,5,5,2,4,4,4,2,3,4,2,4,4,4,2,3,4,4,3,2,3,3,1,5,4,5,1,4,3,3,5
7663,4,16,2,1,1,1,IN,1,3,3,4,1,4,2,1,5,5,5,3,5,3,4,4,3,3,4,4,3,2,3,3,4,2,4,3,3,2,4,1,5,5,5,1,5,1,5,5,5,3,5,3,3,1,5,4,3,4
7664,3,15,1,1,1,1,AU,1,5,1,5,1,5,1,5,1,5,1,5,4,4,4,5,4,1,4,4,5,1,5,1,5,4,5,1,1,1,1,5,5,5,1,5,5,5,2,2,5,4,5,5,3,5,4,4,4,2
7665,3,48,1,1,1,1,AU,4,3,3,4,4,3,4,4,4,4,4,4,4,2,3,3,3,3,3,4,2,4,3,4,4,4,2,4,4,4,2,5,3,4,2,4,2,4,2,3,4,1,4,1,5,2,4,4,5,5
7666,3,20,2,2,1,2,SE,1,3,2,5,2,4,2,5,2,4,1,4,2,5,1,1,1,1,1,1,2,2,1,4,5,5,4,4,4,2,2,1,4,2,2,1,4,2,2,3,2,4,4,3,3,2,4,2,2,3
7667,11,30,2,2,1,1,PH,5,1,5,3,4,1,5,3,5,3,2,4,4,3,3,3,3,2,3,2,5,5,2,5,3,5,2,4,5,5,3,3,5,4,3,4,3,3,2,4,4,3,5,2,5,1,5,3,4,5
7668,3,19,1,2,1,2,GB,3,1,5,2,5,1,5,1,5,1,2,5,2,5,3,1,2,2,2,1,1,5,1,5,1,1,1,5,5,5,4,2,5,2,2,1,4,2,3,5,3,2,4,2,4,1,5,1,1,5
7669,11,18,2,1,1,1,ID,3,5,3,5,3,2,1,5,1,5,3,4,3,3,3,2,4,4,3,2,4,5,4,3,5,3,3,4,2,3,5,1,5,1,2,2,5,3,5,3,5,3,3,3,3,2,3,3,2,3
7670,4,23,1,2,1,2,IN,4,1,5,2,4,2,5,3,4,2,3,4,2,4,3,2,2,2,2,2,2,5,1,5,2,4,2,4,4,4,4,3,4,3,2,4,3,3,3,3,4,2,5,3,4,2,4,3,3,4
7671,3,40,1,1,1,5,TT,1,2,2,4,4,1,1,5,1,5,4,3,5,3,4,3,3,3,4,3,4,2,2,3,3,3,4,3,4,2,5,1,5,1,4,2,4,1,4,5,5,1,5,1,5,1,4,4,5,5
7672,3,14,1,2,1,1,AU,3,4,2,5,2,4,2,3,4,5,3,3,4,4,3,4,3,3,4,5,2,4,2,4,1,4,3,2,3,3,4,3,4,4,3,4,2,4,3,3,3,2,5,2,4,1,4,4,5,5
7673,4,24,2,1,2,1,ES,2,5,2,4,2,3,2,4,2,4,4,4,2,3,2,1,1,1,2,2,2,3,2,4,2,2,4,3,4,3,3,3,3,2,3,1,5,3,4,4,4,1,4,3,4,1,5,4,4,4
7674,1,45,1,2,1,2,US,2,4,4,3,3,2,2,2,4,4,3,4,2,2,2,2,4,3,2,3,1,5,2,5,2,5,1,4,5,4,3,5,2,4,2,5,2,2,3,3,5,1,3,1,4,2,5,5,4,4
7675,4,32,1,2,1,2,CA,4,2,4,2,4,2,4,4,4,2,2,4,4,4,2,2,2,2,2,2,4,4,1,4,2,4,2,4,4,4,4,2,5,2,4,2,4,2,4,4,4,2,4,2,4,2,4,2,4,4
7676,3,26,2,1,1,1,FR,5,2,4,2,5,1,4,2,5,4,2,2,4,3,2,4,4,4,4,2,1,5,4,4,1,4,1,5,2,4,4,3,2,1,4,1,4,3,4,4,5,1,5,1,4,1,5,5,5,4
7677,13,25,2,2,1,2,IN,3,4,5,4,3,1,3,4,2,4,3,4,2,2,1,4,5,3,3,2,2,4,1,4,1,5,1,5,5,4,4,5,5,4,3,5,4,1,3,5,3,3,5,2,5,1,5,4,5,5
